haul_id,diverse,naturmaterial,plast,metall,glas,gummi,quarter,st_no,haul_no,year,lat,lon,X,Y,ansse_area,balse_area,trend_area,swept_area_km2,sup,fishery,var,depth
2016_3_37_19_58.1_10.7,0,0,0,0,0,0,3,37,19,2016,58.11825,10.7334,248.73933691923904,6449.825044267919,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0852,0,0,biomass_density,8
2016_3_40_20_58.1_11.1,0,2.29700994933452,0.0131257711390544,0,0,0,3,40,20,2016,58.11345,11.14955,273.1987260182131,6447.815662480036,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.076186,0,0.0131257711390544,biomass_density,156
2016_3_42_21_57.6_11.1,0,0,0,0,0,0,3,42,21,2016,57.602450000000005,11.07325,265.4043935057117,6391.242988826751,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06816,0,0,biomass_density,225
2016_3_44_22_57.5_11.1,0,0,0,0,0,0,3,44,22,2016,57.54365,11.053899999999999,263.8683875472,6384.7707737911805,utanför ANSSE-area,NA,Utanför ANSSE-area,0.072723,0,0,biomass_density,222
2016_3_45_23_57.4_11.3,0,0,0,0,0,0,3,45,23,2016,57.390249999999995,11.31925,278.81174270719606,6366.816073339782,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06742,0,0,biomass_density,222
2016_3_48_24_57.2_11.4,0,0,0,0,0,0,3,48,24,2016,57.17775,11.444700000000001,285.11070302711295,6342.778123399832,utanför ANSSE-area,NA,Utanför ANSSE-area,0.059639,0,0,biomass_density,185
2016_3_49_25_57.2_11.7,0,0,0,0,0,0,3,49,25,2016,57.2089,11.659600000000001,298.263400025362,6345.585944078713,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.051744,0,0,biomass_density,184
2016_3_52_26_57.7_11,0,0,0,0,0,0,3,52,26,2016,57.66775,10.969750000000001,259.65747098925874,6398.867795601638,utanför ANSSE-area,NA,Utanför ANSSE-area,0.072723,0,0,biomass_density,229
2016_3_54_27_57.6_10.8,0,0,0.0145137880986938,0,0,0,3,54,27,2016,57.64375,10.763,247.17037706952758,6396.951415162415,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0689,0,0.0145137880986938,biomass_density,234
2016_3_56_28_57.4_10.8,0,0,0,0,0,0,3,56,28,2016,57.4494,10.84345,250.64201793978447,6375.04222511462,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0709246652454708,0,0,biomass_density,223
2016_3_57_29_57.3_11.6,0,0,0,0,0,0,3,57,29,2016,57.33305,11.58125,294.22794122357107,6359.630905479043,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.071946,0,0,biomass_density,192
2016_3_63_32_56.3_11.9,0,0,0.0145942790426153,0,0,0,3,63,32,2016,56.34885,11.9375,310.757382393982,6249.118436313299,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06852,0,0.0145942790426153,biomass_density,229
2016_3_65_33_56.6_11.8,0,0,0.0142061597908853,0,0,0,3,65,33,2016,56.6084,11.8268,305.2539328933163,6278.300660769206,utanför ANSSE-area,NA,Utanför ANSSE-area,0.070392,0,0.0142061597908853,biomass_density,227
2016_3_69_34_56.4_12.3,0,0,0.0138226553320893,0,0,0,3,69,34,2016,56.3866,12.25945,330.8129889188544,6252.479194100673,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.072345,0,0.0138226553320893,biomass_density,228
2016_3_71_35_56.4_12.6,0,0,0,0,8.00336469722971,0,3,71,35,2016,56.351749999999996,12.569849999999999,349.83368566516884,6247.881199400889,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.073344152391704,0,0,biomass_density,235
2016_3_72_36_56.6_12.6,0,11.4728039256341,0.0276453106641786,0,0,1.97663971248877,3,72,36,2016,56.55625,12.5901,351.8828298600093,6270.591330686919,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.072345,0.0138226553320893,0.0138226553320893,biomass_density,236
2016_3_74_37_56.8_12.2,0,0,0.0132675264023775,0,0,0,3,74,37,2016,56.83215,12.2331,331.1870283763036,6302.114959054809,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.075372,0,0.0132675264023775,biomass_density,225
2016_3_76_38_56.9_12.3,0,0,0,0,0,0,3,76,38,2016,56.88355,12.281649999999999,334.3755990685526,6307.715103531331,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0689,0,0,biomass_density,231
2016_3_79_39_56.8_11.9,0,0,0.2375363290856249,0,0,0.181645428124301,3,79,39,2016,56.7915,11.86075,308.27039127895654,6298.573469332819,utanför ANSSE-area,NA,Utanför ANSSE-area,0.071568,0.223563603845294,0.0139727252403309,biomass_density,205
2016_3_81_40_56.9_11.7,0,0,0,0,0,0,3,81,40,2016,56.9386,11.67815,297.9182746553022,6315.462961079682,utanför ANSSE-area,NA,Utanför ANSSE-area,0.074976,0,0,biomass_density,206
2016_3_83_41_57.1_11.8,0,0,0.0131257711390544,0,0,0,3,83,41,2016,57.1178,11.84075,308.72885163402094,6334.929219823861,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.076186,0,0.0131257711390544,biomass_density,206
2016_3_85_42_57_12.2,0,0,0.058055152394775,0,0,0,3,85,42,2016,57.028999999999996,12.20235,330.2084126967265,6324.092867262863,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0689,0.058055152394775,0,biomass_density,222
2016_3_86_43_57.2_12.1,0,0,0,0,0,0,3,86,43,2016,57.2054,12.054400000000001,322.08041774739695,6344.096345827706,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0702359644669643,0,0,biomass_density,230
2016_3_89_44_57.6_11,0,0,0,0,0,0,3,89,44,2016,57.586,11.04865,263.8290195809647,6389.498923139567,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06816,0,0,biomass_density,223
2016_3_90_45_58_10.8,0,0,0.0116754232340922,0,0,0,3,90,45,2016,57.9814,10.81375,252.52225402862024,6434.310219231312,utanför ANSSE-area,NA,Utanför ANSSE-area,0.08565,0,0.0116754232340922,biomass_density,4
2017_1_108_29_57.5_10.9,0,0,0.0159550705214117,0,0,0,1,108,29,2017,57.4551,10.8538,251.30120451646624,6375.638107757795,utanför ANSSE-area,NA,Utanför ANSSE-area,0.062676,0,0.0159550705214117,biomass_density,222
2017_1_109_30_57.4_11.3,0,0,0,0,0,0,1,109,30,2017,57.39149999999999,11.319749999999999,278.84930503557484,6366.953478643883,utanför ANSSE-area,NA,Utanför ANSSE-area,0.07038,0,0,biomass_density,220
2017_1_111_31_57.2_11.4,0,0,1.5569336324053311,0,0,0,1,111,31,2017,57.17285,11.44725,285.2363123019464,6342.225055391188,utanför ANSSE-area,NA,Utanför ANSSE-area,0.07579,1.18749175352949,0.369441878875841,biomass_density,186
2017_1_113_32_56.9_11.7,0,0,0,0,0,0,1,113,32,2017,56.9387,11.678249999999998,297.92489640076843,6315.4737891410705,utanför ANSSE-area,NA,Utanför ANSSE-area,0.073122,0,0,biomass_density,206
2017_1_126_33_56.6_11.8,0,0,0.1265466816647921,0,0,0,1,126,33,2017,56.6115,11.8275,305.31283514116404,6278.643520435257,utanför ANSSE-area,NA,Utanför ANSSE-area,0.07112,0.112485939257593,0.0140607424071991,biomass_density,227
2017_1_141_36_56.4_11.9,0,0,0.0710429099175902,0,0,0,1,141,36,2017,56.35045,11.92945,310.268076138253,6249.318598442059,utanför ANSSE-area,NA,Utanför ANSSE-area,0.07038,0,0.0710429099175902,biomass_density,229
2017_1_142_37_56.4_12.3,0,0,0.1136686558681443,0,0,0,1,142,37,2017,56.38305,12.25905,330.7725557671133,6252.085223096377,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.07038,0.0994600738846263,0.014208581983518,biomass_density,221
2017_1_144_38_56.3_12.6,0,0,0.6427453610552198,0,0,0,1,144,38,2017,56.3466,12.5846,350.72480321575864,6247.276086821997,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.071568,0.628772635814889,0.0139727252403309,biomass_density,236
2017_1_146_39_56.6_12.6,0,0,0.5691768826619964,0,0,0,1,146,39,2017,56.55475,12.58465,351.5420655805661,6270.436201625754,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06852,0.554582603619381,0.0145942790426153,biomass_density,236
2017_1_155_40_57.2_12.1,0,0,0.0129168927122891,0,0,0,1,155,40,2017,57.2039,12.0549,322.10339028426205,6343.928152766785,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.077418,0,0.0129168927122891,biomass_density,232
2017_1_158_41_57_12.2,0,0,0,0,0,0,1,158,41,2017,57.03205,12.1995,330.04942673929213,6324.439307844226,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.04778,0,0,biomass_density,231
2017_1_159_42_56.9_12.3,0,0,0.012987012987013,0,0,0,1,159,42,2017,56.8891,12.27685,334.1078328200637,6308.344248017446,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.077,0,0.012987012987013,biomass_density,233
2017_1_161_43_56.8_12.2,0,0,0.0137508078599618,0,0,0,1,161,43,2017,56.8301,12.22945,330.9551665331619,6301.895888030867,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.072723,0,0.0137508078599618,biomass_density,224
2017_1_164_44_56.8_11.9,0,0,0.561328390162394,130.541486084278,0,0,1,164,44,2017,56.79305,11.85595,307.9852737708659,6298.759355805199,utanför ANSSE-area,NA,Utanför ANSSE-area,0.076604,0.561328390162394,0,biomass_density,206
2017_1_167_45_57.1_11.8,0,0,0.1968865670858167,0.262515422781088,0,0,1,167,45,2017,57.1182,11.840900000000001,308.7399918871033,6334.973298245113,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.076186,0.144383482529599,0.0525030845562177,biomass_density,206
2017_1_168_46_57.2_11.7,0,0,0,0.273291925465838,0,0,1,168,46,2017,57.20485,11.66085,298.31675893458385,6345.131716974012,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0805,0,0,biomass_density,183
2017_1_175_47_57.9_11.2,0,0,0.0124865769298005,0,0,0,1,175,47,2017,57.88115,11.19605,274.47905914106724,6421.822527368024,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.080086,0,0.0124865769298005,biomass_density,190
2017_1_53_14_57.8_10.6,0.765714824238997,6.00791631325982,0.671472999717274,0,5.65450947130336,0,1,53,14,2017,57.8312,10.58835,238.11704637792366,6418.458430467742,utanför ANSSE-area,NA,Utanför ANSSE-area,0.084888,0,0.671472999717274,biomass_density,135
2017_1_55_15_57.9_11,0,15.2733538718605,3.955407028353611,0,0,0,1,55,15,2017,57.8645,10.97025,260.99115474900515,6420.746613290364,utanför ANSSE-area,NA,Utanför ANSSE-area,0.076604,0,3.955407028353611,biomass_density,167
2017_1_57_16_57.8_11,0,0,0.290275761973875,0,0,0,1,57,16,2017,57.8185,11.030100000000001,264.2378670809894,6415.420715916371,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.07579,0.290275761973875,0,biomass_density,207
2017_1_66_17_58.7_10.8,0,0,0.0131257711390544,0,0,0,1,66,17,2017,58.65365,10.8289,258.05666385138454,6509.013154755597,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.076186,0,0.0131257711390544,biomass_density,161
2017_1_67_18_58.6_10.9,0,0,0,0,0,0,1,67,18,2017,58.5827,10.898,261.5785097379882,6500.875211805238,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.074676,0,0,biomass_density,177
2017_1_69_19_58.5_10.8,0,0,0.0131257711390544,0,0.44627621872785,0,1,69,19,2017,58.5296,10.844100000000001,258.08209274138187,6495.162851636037,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.076186,0,0.0131257711390544,biomass_density,151
2017_1_71_20_58.5_11.1,0,0,0.026535052804755,0,0,0,1,71,20,2017,58.484399999999994,11.12875,274.34976224422047,6489.144525251506,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.075372,0.0132675264023775,0.0132675264023775,biomass_density,202
2017_1_72_21_58.3_11,0,0,0,0,0,0,1,72,21,2017,58.3146,10.988150000000001,265.03226652305284,6470.740932815388,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.075372,0,0,biomass_density,131
2017_1_81_22_58.1_10.7,0,0,0,0,0,0,1,81,22,2017,58.07945,10.737200000000001,248.68991620630848,6445.496380854877,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.084,0,0,biomass_density,3
2017_1_83_23_58.1_11.1,0,0,0,0,0,0,1,83,23,2017,58.07515,11.07335,268.46522009794523,6443.814835635466,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.076186,0,0,biomass_density,100
2017_1_84_24_58.2_11.2,0,0,0.0514046315573033,2.82725473565168,0,0,1,84,24,2017,58.24235,11.176449999999999,275.5963196623017,6462.062527059344,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.077814,0,0.0514046315573033,biomass_density,194
2017_1_93_25_57.7_11,0,0,0,147.637795275591,0,0,1,93,25,2017,57.6629,10.9768,260.0455452490967,6398.303439162153,utanför ANSSE-area,NA,Utanför ANSSE-area,0.07112,0,0,biomass_density,229
2017_1_95_26_57.7_11.4,0,0,0,0,0,0,1,95,26,2017,57.68895,11.35065,282.48554496498554,6399.9384653629095,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.077418,0,0,biomass_density,179
2017_1_96_27_57.6_11.6,0,0,0.054421768707483,0,0,0,1,96,27,2017,57.55415,11.60685,296.99716569386993,6384.149139857968,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0735,0,0.054421768707483,biomass_density,212
2017_1_98_28_57.3_11.6,0,0,0,0,0,0,1,98,28,2017,57.336349999999996,11.58275,294.3366334398636,6359.99345578565,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.07579,0,0,biomass_density,190
2017_3_100_53_58.7_10.9,0,0,0,0,0,0,3,100,53,2017,58.66525,10.86935,260.480647299139,6510.157901903739,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.073122,0,0,biomass_density,183
2017_3_14_7_56.3_11.9,0,0,0,0,0,0,3,14,7,2017,56.348200000000006,11.942350000000001,311.0537557709001,6249.032796740882,utanför ANSSE-area,NA,Utanför ANSSE-area,0.072345,0,0,biomass_density,229
2017_3_16_8_56.4_12.3,0,0,0.1787605021795028,0,0,0,3,16,8,2017,56.38275,12.25995,330.82677553096846,6252.049632273094,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.072723,0.165009694319541,0.0137508078599618,biomass_density,223
2017_3_18_9_56.3_12.6,0,4.72857142857143,0.0142857142857143,0,0,0,3,18,9,2017,56.3478,12.581949999999999,350.5657602042348,6247.415357570773,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.07,0,0.0142857142857143,biomass_density,234
2017_3_2_1_57.5_10.8,0,0,0.014208581983518,0,0,0,3,2,1,2017,57.5424,10.84595,251.42533365356437,6385.3746815710165,utanför ANSSE-area,NA,Utanför ANSSE-area,0.07038,0,0.014208581983518,biomass_density,227
2017_3_21_10_56.6_11.8,0,5.87327954437589,0.0197753520012656,0,0,0,3,21,10,2017,56.6147,11.8274,305.32317591256646,6278.999775749093,utanför ANSSE-area,NA,Utanför ANSSE-area,0.050568,0,0.0197753520012656,biomass_density,227
2017_3_23_11_56.8_11.9,0,0,0,0,0,0,3,23,11,2017,56.7915,11.8619,308.3405993715236,6298.570248209228,utanför ANSSE-area,NA,Utanför ANSSE-area,0.051348,0,0,biomass_density,203
2017_3_25_12_56.9_11.7,0,0,0,0,0,0,3,25,12,2017,56.93415,11.68435,298.27124125556674,6314.949626895925,utanför ANSSE-area,NA,Utanför ANSSE-area,0.05704,0,0,biomass_density,196
2017_3_27_13_57.1_11.8,0,0,1.072990155315325,0,0,0,3,27,13,2017,57.124700000000004,11.84565,309.06091694704145,6335.683097883775,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.074558,0.093886638590091,0.979103516725234,biomass_density,207
2017_3_28_14_57.2_11.7,0,0,0,0,0,0,3,28,14,2017,57.19735,11.6598,298.21243872854893,6344.300520963938,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06816,0,0,biomass_density,175
2017_3_3_2_57.5_10.8,0,0,0.01499700059988,0,0,0,3,3,2,2017,57.451350000000005,10.847850000000001,250.91905484624755,6375.242916132596,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06668,0,0.01499700059988,biomass_density,224
2017_3_5_3_57.4_11.3,0,0,0,0,0,0,3,5,3,2017,57.394,11.32095,278.936434374176,6367.227639582437,utanför ANSSE-area,NA,Utanför ANSSE-area,0.038892,0,0,biomass_density,220
2017_3_58_30_58.2_11.2,0,0,0.0146713615023474,0,0,0,3,58,30,2017,58.23815,11.1802,275.7897408393077,6461.582881761733,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.06816,0,0.0146713615023474,biomass_density,194
2017_3_60_31_56.6_12.6,0,0,0,0,0,0,3,60,31,2017,56.55435,12.58475,351.5466441624633,6270.391477935936,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.065797,0,0,biomass_density,236
2017_3_62_32_56.8_12.2,0,0,0.0151982613189051,0,0,0,3,62,32,2017,56.8305,12.2295,330.9600190403841,6301.940268520925,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.065797,0,0.0151982613189051,biomass_density,222
2017_3_63_33_56.9_12.3,0,0,0,0,0,0,3,63,33,2017,56.887950000000004,12.2776,334.1484121725074,6308.214476464853,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.067780000000000007,0,0,biomass_density,229
2017_3_66_34_57_12.2,0,0,0.0144383482529599,0,5.63095581865435,0,3,66,34,2017,57.03325,12.19895,330.02154094340335,6324.57419134883,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06926,0,0.0144383482529599,biomass_density,226
2017_3_67_35_57.2_12.1,0,0,0.404273751082876,0,0,0,3,67,35,2017,57.2083,12.052900000000001,322.0038114735318,6344.422913047293,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06926,0,0,biomass_density,232
2017_3_7_4_57.2_11.4,0,0,0,0,0,0,3,7,4,2017,57.171800000000005,11.44765,285.254386945174,6342.1070029515595,utanför ANSSE-area,NA,Utanför ANSSE-area,0.077418,0,0,biomass_density,186
2017_3_70_36_57.3_11.6,0,0,0,0,0,0,3,70,36,2017,57.336,11.582650000000001,294.32866080218787,6359.954824662668,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.075372,0,0,biomass_density,190
2017_3_72_38_57.5_11,0,0,1.05052180523879,0,0,0,3,72,38,2017,57.536500000000004,11.0286,262.3089021017814,6384.0639565193505,utanför ANSSE-area,NA,Utanför ANSSE-area,0.072345,1.05052180523879,0,biomass_density,222
2017_3_74_39_57.7_11.2,0,0,0,0,0,0,3,74,39,2017,57.6626,11.1824,272.2982120369448,6397.560497781848,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06704,0,0,biomass_density,222
2017_3_76_40_57.7_11.4,0,0,0.0761440645701667,0,0,0,3,76,40,2017,57.6669,11.4269,286.8983387664133,6397.243463317767,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.078798000000000007,0,0.0761440645701667,biomass_density,157
2017_3_80_42_57.7_10.8,0,0,0,0,0,0,3,80,42,2017,57.68685,10.78355,248.6942281040955,6401.667553066873,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06852,0,0,biomass_density,233
2017_3_81_43_57.9_11.2,0,0,0,0,0,0,3,81,43,2017,57.8831,11.194749999999999,274.41425456023774,6422.043752616975,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.073899,0,0,biomass_density,189
2017_3_83_44_58_10.8,0,0,0,0,0,0,3,83,44,2017,57.976749999999996,10.8081,252.15637233591755,6433.813855851765,utanför ANSSE-area,NA,Utanför ANSSE-area,0.081792,0,0,biomass_density,4
2017_3_85_45_57.9_10.5,0,0,0,0,0,0,3,85,45,2017,57.8709,10.51975,234.34123741913757,6423.14016129896,utanför ANSSE-area,NA,Utanför ANSSE-area,0.081336,0,0,biomass_density,128
2017_3_90_48_58.8_10.8,0,0,0,0,0,0,3,90,48,2017,58.817099999999996,10.7843,256.61704719360347,6527.351753664674,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.078798000000000007,0,0,biomass_density,155
2017_3_94_50_58.5_10.8,0,0,0,0,0,0,3,94,50,2017,58.491550000000004,10.7584,252.82994640640078,6491.243677603905,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.082224,0,0,biomass_density,96
2017_3_95_51_58.4_10.8,0,0,0,0,0,0,3,95,51,2017,58.3519,10.846150000000002,256.9783869231263,6475.393742299796,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.076186,0,0,biomass_density,95
2017_3_97_52_58.5_11.1,0,0,0.026535052804755,0,0,0,3,97,52,2017,58.45399999999999,11.059999999999999,270.146763862666,6485.996447733453,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.075372,0.0132675264023775,0.0132675264023775,biomass_density,201
2018_1_113_30_56.6_11.8,0,0,0.0137508078599618,0,0,0,1,113,30,2018,56.609700000000004,11.82735,305.2943667183895,6278.443712415997,utanför ANSSE-area,NA,Utanför ANSSE-area,0.072723,0,0.0137508078599618,biomass_density,227
2018_1_114_31_56.8_11.9,0,0,0.0138993133739193,0,0,0,1,114,31,2018,56.79215,11.857,308.0447741661328,6298.656290175327,utanför ANSSE-area,NA,Utanför ANSSE-area,0.071946,0,0.0138993133739193,biomass_density,208
2018_1_117_32_56.9_11.7,0,0,0.1367843518701461,0,0,0,1,117,32,2018,56.936099999999996,11.68065,298.05677343301534,6315.177472693878,utanför ANSSE-area,NA,Utanför ANSSE-area,0.065797,0,0.0759913065945256,biomass_density,200
2018_1_118_33_57.1_11.8,0,0,0.182379135826861,0,0,0,1,118,33,2018,57.1191,11.8417,308.79304537936963,6335.0711777295155,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.065797,0,0.182379135826861,biomass_density,206
2018_1_131_35_57_12.2,0,0,0,0,0,0,1,131,35,2018,57.0315,12.2005,330.1075823319196,6324.375624597178,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0665,0,0,biomass_density,230
2018_1_132_36_57.2_12.1,0,0,0,0,0,0,1,132,36,2018,57.20465,12.055250000000001,322.1281323213802,6344.010682521955,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0665,0,0,biomass_density,232
2018_1_134_37_57.2_11.7,0,0,0,0,0,0,1,134,37,2018,57.2025,11.65955,298.225450102098,6344.87415120184,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06816,0,0,biomass_density,182
2018_1_136_38_57.2_11.4,0,0,0,0,0,0,1,136,38,2018,57.1777,11.4439,285.0620846540418,6342.77508551357,utanför ANSSE-area,NA,Utanför ANSSE-area,0.079649,0,0,biomass_density,185
2018_1_142_39_56.9_12.3,0,0,0,0,0,0,1,142,39,2018,56.88475,12.2793,334.23777514035686,6307.854313433137,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06964,0,0,biomass_density,233
2018_1_143_40_56.8_12.2,0,0,0,0,0,0,1,143,40,2018,56.8324,12.23225,331.1363103217978,6302.1448717608655,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.065455,0,0,biomass_density,225
2018_1_145_41_56.6_12.6,0,0,0.0285714285714286,0,0,0,1,145,41,2018,56.551050000000004,12.5709,350.6825565362593,6270.054333143075,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.07,0,0.0285714285714286,biomass_density,236
2018_1_147_42_56.3_12.6,0,0,0.028719126938541,0,0,0,1,147,42,2018,56.3425,12.595749999999999,351.39778945048363,6246.795763217799,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06964,0.0143595634692705,0.0143595634692705,biomass_density,236
2018_1_152_43_57.9_11.2,0,0,0.2584721424468695,0,0,0,1,152,43,2018,57.879999999999995,11.19955,274.6792313404407,6421.682947135994,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.06964,0.244112578977599,0.0143595634692705,biomass_density,189
2018_1_153_44_57.8_11,0,0,1.5845217246267993,0,0,0,1,153,44,2018,57.8185,11.02935,264.1933574278583,6415.423330526775,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.071946,0.0138993133739193,1.57062241125288,biomass_density,207
2018_1_156_45_57.9_11,0,0,0.6714285714285714,0,0,0,1,156,45,2018,57.867599999999996,10.9815,261.67843711621833,6421.05164854867,utanför ANSSE-area,NA,Utanför ANSSE-area,0.07,0.657142857142857,0.0142857142857143,biomass_density,173
2018_1_157_46_58_11.2,0,0,0.638606676342525,0,0,0,1,157,46,2018,58.0319,11.157150000000001,273.12899315996225,6438.719812326381,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.086125,0.62699564586357,0.011611030478955,biomass_density,136
2018_1_164_47_58.4_10.8,0,0,0.387083884823814,0,0,0,1,164,47,2018,58.3511,10.84535,256.9261183522029,6475.307667946361,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.080086,0.387083884823814,0,biomass_density,95
2018_1_57_14_58.7_10.8,0,0,0.0384876903537019,0,0,0,1,57,14,2018,58.6512,10.83065,258.1411270327878,6508.734376625037,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.077947,0.0384876903537019,0,biomass_density,150
2018_1_58_15_58.6_10.9,0,0,0.0428485731425143,0,0,0,1,58,15,2018,58.5822,10.89775,261.5605868639141,6500.820494036979,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.070014,0.0428485731425143,0,biomass_density,178
2018_1_60_16_58.5_10.8,0,0,38.2708763647094,0,0,0,1,60,16,2018,58.53035,10.844650000000001,258.11925141741506,6495.244275941596,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.067780000000000007,0,0,biomass_density,151
2018_1_62_17_58.5_11.1,0,0,0,0,0,0,1,62,17,2018,58.48465,11.12865,274.34554154627097,6489.172667829742,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.072345,0,0,biomass_density,202
2018_1_63_18_58.4_11,0,0,0.0364830353885443,0,0,0,1,63,18,2018,58.3911,11.04105,268.6295790106767,6479.065687638606,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.05482,0,0.0364830353885443,biomass_density,192
