"Quarter","StNo","HaulNo","Year","kategori","gruppnamn","lat_start_dec","long_start_dec","lat_stop_dec","long_stop_dec","swept_area_km2","ANSSE_area","trend_area","sup_fishery_other","no_litter_per_km2","weight_litter_per_km2_kg","gruppnamn_ny"
1,65,18,2013,"A6_Fiskelina","A_Plast",58.4867,11.1292,58.4563,11.1322,0.0702359644669643,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","FISHERY",14.2377200568001,0.711886002840007,"Plast"
1,66,19,2013,"N_Inget","N_Inget",58.2458,11.1727,58.2177,11.1947,0.0725564212919963,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,69,20,2013,"N_Inget","N_Inget",58.085,11.0673,58.0543,11.0848,0.0816161116585647,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,70,21,2013,"N_Inget","N_Inget",58.0935,10.7313,58.0637,10.7438,0.0827547804526588,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,80,22,2013,"A6_Fiskelina","A_Plast",56.4778,11.0938,56.447,11.087,0.0670240251856529,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",29.8400460798961,0.477440737278338,"Plast"
1,80,22,2013,"G3_Övrigt_diverse","G_Diverse",56.4778,11.0938,56.447,11.087,0.0670240251856529,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",149.200230399481,5.81880898557974,"Diverse"
1,82,23,2013,"A1_Plastflaska","A_Plast",56.2515,10.971,56.2202,10.9617,0.0684637284842707,"utanför ANSSE-area","Utanför ANSSE-area","SUP",14.6062743315206,0.817951362565154,"Plast"
1,83,24,2013,"N_Inget","N_Inget",56.3513,11.9095,56.3462,11.9642,0.063701807630856,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,93,25,2013,"F2_Rep","F_Naturmaterial",57.5485,11.5987,57.5638,11.6327,0.0548185970723896,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","OTHER",18.2419845345453,1.27693891741817,"Naturmaterial"
1,94,26,2013,"A6_Fiskelina","A_Plast",57.6783,11.3562,57.7082,11.34,0.0714957255622177,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",13.9868501527377,0.0139868501527377,"Plast"
1,103,27,2013,"N_Inget","N_Inget",57.1097,11.8315,57.1375,11.8547,0.0694774324514133,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,105,28,2013,"N_Inget","N_Inget",57.2127,12.0487,57.1843,12.0648,0.0651968749125107,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,107,29,2013,"N_Inget","N_Inget",57.0457,12.1968,57.0163,12.2072,0.0634029729246798,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,108,30,2013,"N_Inget","N_Inget",56.8955,12.2682,56.8692,12.2988,0.069964625796811,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,117,31,2013,"N_Inget","N_Inget",56.8217,12.2177,56.846,12.2498,0.066308066112638,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,119,32,2013,"N_Inget","N_Inget",56.5635,12.6123,56.5483,12.5655,0.0648102374706985,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,121,33,2013,"N_Inget","N_Inget",56.4028,12.2557,56.373,12.2615,0.0629949904902944,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,122,34,2013,"N_Inget","N_Inget",56.3588,12.5578,56.3393,12.6013,0.0673742232853167,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,130,35,2013,"N_Inget","N_Inget",56.592,11.8255,56.6225,11.8292,0.0673742232853167,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,132,36,2013,"N_Inget","N_Inget",56.7877,11.876,56.8017,11.8263,0.0684933605768723,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,134,37,2013,"N_Inget","N_Inget",56.9285,11.6913,56.954,11.6605,0.0749196145911194,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,135,38,2013,"N_Inget","N_Inget",57.1615,11.45,57.1923,11.4408,0.0717530284980663,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,143,39,2013,"N_Inget","N_Inget",57.1943,11.6588,57.2235,11.6455,0.0703028746867286,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,145,40,2013,"N_Inget","N_Inget",57.3273,11.5773,57.3582,11.5922,0.0721770194241625,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,147,41,2013,"N_Inget","N_Inget",57.3697,11.3157,57.4005,11.3235,0.0695733105429845,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,148,42,2013,"N_Inget","N_Inget",57.4438,10.8383,57.468,10.8752,0.071426021190559,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,151,43,2013,"F5_Övrigt naturmaterial","F_Naturmaterial",57.6712,10.9628,57.648,10.9993,0.0695750364159545,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.3729712769606,47.5745349267395,"Naturmaterial"
1,153,44,2013,"N_Inget","N_Inget",57.8078,10.9967,57.8235,11.0472,0.0738374268125589,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,155,45,2013,"N_Inget","N_Inget",57.86,10.9647,57.881,11.006,0.0757240239034713,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,156,46,2013,"N_Inget","N_Inget",57.8653,11.2215,57.8902,11.1872,0.0721770194241625,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,2,1,2013,"A6_Fiskelina","A_Plast",57.1565,8.3882,57.1687,8.4363,0.0654965690776817,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",15.2679753165995,0.122143802532796,"Plast"
3,4,2,2013,"A3_Plastpåse","A_Plast",57.2897,8.5965,57.3038,8.5467,0.0666543716360078,"utanför ANSSE-area","Utanför ANSSE-area","SUP",15.0027668921836,0.210038736490571,"Plast"
3,6,3,2013,"N_Inget","N_Inget",57.4157,8.5477,57.4288,8.5997,0.0720018101168048,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,8,4,2013,"N_Inget","N_Inget",57.4548,8.5407,57.4565,8.5985,0.0720018101168048,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,10,5,2013,"N_Inget","N_Inget",57.487,9.1458,57.4872,9.0897,0.0666443380707333,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,11,6,2013,"A6_Fiskelina","A_Plast",57.5842,9.096,57.6015,9.143,0.0690200916311733,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",14.4885348072813,0.0144885348072813,"Plast"
3,11,6,2013,"F5_Övrigt naturmaterial","F_Naturmaterial",57.5842,9.096,57.6015,9.143,0.0690200916311733,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.4885348072813,1.97044073379026,"Naturmaterial"
3,13,7,2013,"N_Inget","N_Inget",57.7265,9.1217,57.7403,9.1723,0.0759284266461276,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,16,8,2013,"A3_Plastpåse","A_Plast",57.7123,9.4143,57.6878,9.447,0.066308066112638,"utanför ANSSE-area","Utanför ANSSE-area","SUP",15.0811214777595,0.482595887288303,"Plast"
3,16,8,2013,"A12_Övrig plast","A_Plast",57.7123,9.4143,57.6878,9.447,0.066308066112638,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",15.0811214777595,0.331784672510708,"Plast"
3,18,9,2013,"N_Inget","N_Inget",57.706,9.5857,57.6955,9.5325,0.0637452805169546,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,19,10,2013,"N_Inget","N_Inget",58.0252,9.6388,58.037,9.6913,0.0803586912359476,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,21,11,2013,"N_Inget","N_Inget",58.8037,10.1493,58.773,10.1372,0.0794182361134507,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,24,12,2013,"N_Inget","N_Inget",58.8107,10.2517,58.7943,10.3012,0.078883787386637,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,26,13,2013,"A3_Plastpåse","A_Plast",58.6627,10.8238,58.6338,10.8413,0.0728001419368017,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","SUP",13.7362369549788,1.31867874767797,"Plast"
3,27,14,2013,"N_Inget","N_Inget",58.3232,10.997,58.2952,10.9703,0.0669859895088116,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,30,15,2013,"N_Inget","N_Inget",58.0548,9.9688,58.0393,9.9185,0.0763300619596905,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,32,16,2013,"A3_Plastpåse","A_Plast",57.7133,10.0087,57.718,10.0648,0.0603792454135333,"utanför ANSSE-area","Utanför ANSSE-area","SUP",16.5619824022488,0.231867753631483,"Plast"
3,32,16,2013,"A7_Syntetiskt rep","A_Plast",57.7133,10.0087,57.718,10.0648,0.0603792454135333,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",33.1239648044976,0.0165619824022488,"Plast"
3,34,17,2013,"A3_Plastpåse","A_Plast",57.7012,10.7983,57.6742,10.7702,0.0677438768349618,"utanför ANSSE-area","Utanför ANSSE-area","SUP",44.2844451803168,1.91899262448039,"Plast"
3,34,17,2013,"G1_Kläder_trasor","G_Diverse",57.7012,10.7983,57.6742,10.7702,0.0677438768349618,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.7614817267723,1.47614817267723,"Diverse"
3,35,18,2013,"A3_Plastpåse","A_Plast",57.6752,10.9637,57.651,10.9932,0.0648505946680654,"utanför ANSSE-area","Utanför ANSSE-area","SUP",15.4200590621944,0.323821240306083,"Plast"
3,38,19,2013,"N_Inget","N_Inget",56.2195,10.9627,56.25,10.9708,0.0670358615579562,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,40,20,2013,"N_Inget","N_Inget",56.455,11.0882,56.4852,11.0973,0.0655623929483141,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,42,21,2013,"N_Inget","N_Inget",56.351,11.91,56.3463,11.9652,0.0662741912285629,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,43,22,2013,"N_Inget","N_Inget",56.4032,12.2587,56.3725,12.2592,0.0662741912285629,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,46,23,2013,"F5_Övrigt naturmaterial","F_Naturmaterial",56.3553,12.5595,56.3383,12.6043,0.0711159902243245,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","OTHER",14.0615352025002,7.0307676012501,"Naturmaterial"
3,46,23,2013,"A3_Plastpåse","A_Plast",56.3553,12.5595,56.3383,12.6043,0.0711159902243245,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","SUP",28.1230704050004,0.421846056075006,"Plast"
3,48,24,2013,"A3_Plastpåse","A_Plast",56.5502,12.5742,56.5665,12.6202,0.066308066112638,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","SUP",15.0811214777595,0.542920373199341,"Plast"
3,48,24,2013,"E2_Glasflaska","E_Glas",56.5502,12.5742,56.5665,12.6202,0.066308066112638,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","OTHER",15.0811214777595,2.92573756668534,"Glas"
3,48,24,2013,"A6_Fiskelina","A_Plast",56.5502,12.5742,56.5665,12.6202,0.066308066112638,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",15.0811214777595,0.0150811214777595,"Plast"
3,49,25,2013,"N_Inget","N_Inget",56.8177,12.2132,56.8428,12.2452,0.0612046397667604,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,51,26,2013,"N_Inget","N_Inget",56.876,12.2923,56.9022,12.2622,0.0655138697437078,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,52,27,2013,"F5_Övrigt naturmaterial","F_Naturmaterial",57.0487,12.193,57.0195,12.2065,0.0633520623337656,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","OTHER",15.7848057847205,11.3650601649988,"Naturmaterial"
3,55,28,2013,"E2_Glasflaska","E_Glas",58.2107,10.739,58.1882,10.7798,0.0790393867003062,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","OTHER",12.6519200331311,7.89479810067381,"Glas"
3,55,28,2013,"A3_Plastpåse","A_Plast",58.2107,10.739,58.1882,10.7798,0.0790393867003062,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","SUP",12.6519200331311,0.278342240728884,"Plast"
3,57,29,2013,"N_Inget","N_Inget",58.2592,11.1632,58.231,11.185,0.0597271636621321,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,59,30,2013,"D1_Gummistövlar","D_Gummi",58.2712,11.3163,58.2472,11.2812,0.0625866623660185,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","OTHER",15.977845154161,33.5534748237381,"Gummi"
3,61,31,2013,"N_Inget","N_Inget",56.5908,11.823,56.6217,11.829,0.0688512359006412,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,63,32,2013,"N_Inget","N_Inget",56.7893,11.871,56.8003,11.8295,0.0532600844419732,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,65,33,2013,"N_Inget","N_Inget",56.9233,11.6953,56.9492,11.6655,0.0578246467219357,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,67,34,2013,"N_Inget","N_Inget",57.1002,11.8327,57.1298,11.8477,0.0649817022489068,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,68,35,2013,"N_Inget","N_Inget",57.188,11.659,57.2183,11.66,0.0640474127657886,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,71,36,2013,"N_Inget","N_Inget",57.2175,12.0512,57.1878,12.0602,0.0691730264897485,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,72,37,2013,"N_Inget","N_Inget",57.1592,11.45,57.1898,11.4422,0.0620176217034477,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,75,38,2013,"N_Inget","N_Inget",57.3178,11.5767,57.3483,11.5867,0.0603792454135333,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,77,39,2013,"N_Inget","N_Inget",57.3698,11.3147,57.4007,11.3222,0.0639605612135668,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,79,40,2013,"N_Inget","N_Inget",57.4408,10.8277,57.4628,10.8673,0.0640474127657886,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,81,41,2013,"N_Inget","N_Inget",57.5282,10.832,57.555,10.8602,0.0688455150976663,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,82,42,2013,"N_Inget","N_Inget",57.798,10.904,57.815,10.9545,0.0668288144938803,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,84,43,2013,"N_Inget","N_Inget",57.8633,11.2185,57.8892,11.1883,0.0676710300225416,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,86,44,2013,"N_Inget","N_Inget",57.9343,11.2368,57.9592,11.202,0.0773840728512699,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,88,45,2013,"N_Inget","N_Inget",57.5985,11.0483,57.6058,11.097,0.0651968749125107,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,6,2,2014,"A12_Övrig plast","A_Plast",58.0662,9.796,58.0828,9.8457,0.096964,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",10.3131058949713,0.185635906109484,"Plast"
1,6,2,2014,"A6_Fiskelina","A_Plast",58.0662,9.796,58.0828,9.8457,0.096964,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",20.6262117899427,0.247514541479312,"Plast"
1,8,3,2014,"N_Inget","N_Inget",58.0242,9.8533,58.0033,9.8103,0.075372,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,9,4,2014,"A6_Fiskelina","A_Plast",57.9815,9.8777,57.9643,9.8285,0.065797,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",15.1982613189051,0.273568703740292,"Plast"
1,18,5,2014,"A11_Plastbackar och behållare","A_Plast",57.4263,8.5888,57.4128,8.5372,0.065797,"utanför ANSSE-area","Utanför ANSSE-area","SUP",15.1982613189051,0.303965226378102,"Plast"
1,18,5,2014,"D6_Övrig gummi","D_Gummi",57.4263,8.5888,57.4128,8.5372,0.065797,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",15.1982613189051,0.364758271653723,"Gummi"
1,19,6,2014,"A3_Plastpåse","A_Plast",57.4573,8.6012,57.4548,8.544,0.054816,"utanför ANSSE-area","Utanför ANSSE-area","SUP",18.2428488032691,0.145942790426153,"Plast"
1,20,7,2014,"N_Inget","N_Inget",57.5273,8.6658,57.5265,8.6087,0.0689,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,22,8,2014,"G1_Kläder_trasor","G_Diverse",57.6207,8.7872,57.6417,8.8298,0.07579,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",13.1943528169943,0.237498350705898,"Diverse"
1,22,8,2014,"A6_Fiskelina","A_Plast",57.6207,8.7872,57.6417,8.8298,0.07579,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",13.1943528169943,0.0527774112679773,"Plast"
1,32,9,2014,"N_Inget","N_Inget",57.7745,8.7635,57.7522,8.7187,0.075453,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,33,10,2014,"N_Inget","N_Inget",57.8758,9.8153,57.89,9.8683,0.066158,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,34,11,2014,"A2_Plastbit_stycke","A_Plast",57.7593,9.7985,57.7433,9.7497,0.065094,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",15.3623989922266,0.122899191937813,"Plast"
1,44,12,2014,"N_Inget","N_Inget",58.6593,10.8262,58.6293,10.8435,0.066158,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,46,13,2014,"N_Inget","N_Inget",58.5958,10.9052,58.5657,10.8892,0.063,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,48,14,2014,"N_Inget","N_Inget",58.5502,10.8435,58.5192,10.843,0.065797,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,49,15,2014,"N_Inget","N_Inget",58.4882,11.128,58.4577,11.1318,0.06201,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,58,16,2014,"N_Inget","N_Inget",57.7387,10.1195,57.7492,10.1757,0.063342,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,59,17,2014,"F5_Övrigt naturmaterial","F_Naturmaterial",57.832,10.5783,57.8305,10.6367,0.074107427621,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",26.9878481038148,6.07226582335834,"Naturmaterial"
1,59,17,2014,"D3_Bobbins ","D_Gummi",57.832,10.5783,57.8305,10.6367,0.074107427621,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",13.4939240519074,3.10360253193871,"Gummi"
1,59,17,2014,"A2_Plastbit_stycke","A_Plast",57.832,10.5783,57.8305,10.6367,0.074107427621,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",13.4939240519074,0.296866329141963,"Plast"
1,59,17,2014,"A3_Plastpåse","A_Plast",57.832,10.5783,57.8305,10.6367,0.074107427621,"utanför ANSSE-area","Utanför ANSSE-area","SUP",26.9878481038148,0.134939240519074,"Plast"
1,59,17,2014,"E2_Glasflaska","E_Glas",57.832,10.5783,57.8305,10.6367,0.074107427621,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",13.4939240519074,4.31805569661037,"Glas"
1,59,17,2014,"A11_Plastbackar och behållare","A_Plast",57.832,10.5783,57.8305,10.6367,0.074107427621,"utanför ANSSE-area","Utanför ANSSE-area","SUP",13.4939240519074,0.269878481038148,"Plast"
1,61,18,2014,"A3_Plastpåse","A_Plast",57.8565,10.953,57.8772,10.9962,0.064391,"utanför ANSSE-area","Utanför ANSSE-area","SUP",15.5301206690376,0.186361448028451,"Plast"
1,63,19,2014,"A7_Syntetiskt rep","A_Plast",57.8222,11.0465,57.8103,10.9937,0.064391,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","FISHERY",15.5301206690376,0.217421689366526,"Plast"
1,63,19,2014,"A3_Plastpåse","A_Plast",57.8222,11.0465,57.8103,10.9937,0.064391,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","SUP",15.5301206690376,0.0310602413380752,"Plast"
1,70,20,2014,"C8_Övrig metall","C_Metall",56.2237,10.9633,56.254,10.9732,0.065094,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",15.3623989922266,0.153623989922266,"Metall"
1,70,20,2014,"G2_Skor","G_Diverse",56.2237,10.9633,56.254,10.9732,0.065094,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",15.3623989922266,3.07247979844533,"Diverse"
1,72,21,2014,"A3_Plastpåse","A_Plast",56.4507,11.0867,56.4812,11.0958,0.065094,"utanför ANSSE-area","Utanför ANSSE-area","SUP",15.3623989922266,0.215073585891173,"Plast"
1,73,22,2014,"D2_Flytkulor","D_Gummi",56.5932,11.8238,56.6238,11.8293,0.064391,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",15.5301206690376,4.5037349940209,"Gummi"
1,86,23,2014,"N_Inget","N_Inget",56.922,11.6965,56.948,11.6672,0.06852,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,87,24,2014,"A3_Plastpåse","A_Plast",57.1613,11.4485,57.192,11.4408,0.062676,"utanför ANSSE-area","Utanför ANSSE-area","SUP",15.9550705214117,0.382921692513881,"Plast"
1,96,26,2014,"N_Inget","N_Inget",58.3382,10.846,58.369,10.8455,0.086125,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,97,27,2014,"N_Inget","N_Inget",58.3242,10.9978,58.2972,10.9725,0.080904,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,101,28,2014,"N_Inget","N_Inget",57.2183,12.0502,57.1885,12.0595,0.07579,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,102,29,2014,"N_Inget","N_Inget",57.045,12.1945,57.0202,12.2055,0.05742,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,104,30,2014,"D2_Flytkulor","D_Gummi",56.9012,12.2627,56.8743,12.2923,0.0587698248353124,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","OTHER",17.0155348055273,4.25388370138182,"Gummi"
1,104,30,2014,"A3_Plastpåse","A_Plast",56.9012,12.2627,56.8743,12.2923,0.0587698248353124,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","SUP",17.0155348055273,0.272248556888437,"Plast"
1,106,31,2014,"A3_Plastpåse","A_Plast",56.8435,12.2472,56.8183,12.2145,0.065455,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","SUP",15.2776716828355,0.702772897410435,"Plast"
1,111,32,2014,"F5_Övrigt naturmaterial","F_Naturmaterial",56.347,11.9612,56.3513,11.9057,0.058565,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",17.0750448219927,0.956202510031589,"Naturmaterial"
1,111,32,2014,"A3_Plastpåse","A_Plast",56.347,11.9612,56.3513,11.9057,0.058565,"utanför ANSSE-area","Utanför ANSSE-area","SUP",17.0750448219927,0.683001792879706,"Plast"
1,112,33,2014,"N_Inget","N_Inget",56.369,12.261,56.3998,12.2595,0.062334,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,115,35,2014,"N_Inget","N_Inget",56.3395,12.6025,56.3585,12.5588,0.06852,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,122,36,2014,"N_Inget","N_Inget",57.4415,10.8283,57.4632,10.8685,0.06852,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,123,37,2014,"N_Inget","N_Inget",57.6542,10.9917,57.6783,10.955,0.076604,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,125,38,2014,"N_Inget","N_Inget",57.8687,11.2123,57.8945,11.1795,0.076604,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,136,40,2014,"A7_Syntetiskt rep","A_Plast",57.703,11.341,57.6733,11.3612,0.0735,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",13.6054421768707,5.03401360544218,"Plast"
1,137,41,2014,"N_Inget","N_Inget",57.5598,11.6212,57.5397,11.5773,0.072345,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,139,42,2014,"A7_Syntetiskt rep","A_Plast",57.3492,11.5877,57.3192,11.577,0.071568,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",13.9727252403309,3.77263581488934,"Plast"
1,141,43,2014,"N_Inget","N_Inget",57.2173,11.6608,57.1863,11.6587,0.0633159801727215,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,150,44,2014,"A6_Fiskelina","A_Plast",56.5492,12.5693,56.5653,12.617,0.0692133989179795,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",14.448069530367,0.346753668728809,"Plast"
1,152,45,2014,"N_Inget","N_Inget",56.7872,11.8795,56.8007,11.8288,0.07579,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,153,46,2014,"N_Inget","N_Inget",57.1028,11.8333,57.1325,11.8493,0.05512,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
