haul_id,plast_a,sup_a,fishery_a,tot_a,plast_b,quarter,st_no,haul_no,year,lat,lon,X,Y,ansse_area,balse_area,trend_area,swept_area_km2,sup_b,fishery_b,var,depth,tot_b
2017_1_77_39_56.2_18.4,0,0,0,0,0,1,77,39,2017,56.229150000000004,18.43815,713.1105515467724,6236.901605915061,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.041905,0,0,biomass_density,70.81999969482422,0
2017_1_79_40_56.1_18.1,0,0,0,11.8413262285376,0,1,79,40,2017,56.1015,18.097,692.611161450979,6221.698848105978,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.08445,0,0,biomass_density,55.439998626708984,0.331557134399053
2017_1_82_41_55.9_18.7,0,0,0,0,0,1,82,41,2017,55.918499999999995,18.654049999999998,728.3168926850404,6203.04224961932,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.093522,0,0,biomass_density,112.9000015258789,0
2017_1_83_42_55.8_17.7,12.051677593521,12.051677593521,0,0,0.024103355187042,1,83,42,2017,55.797349999999994,17.686549999999997,668.4072503922454,6186.791950447805,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.082976,0.024103355187042,0,biomass_density,56.79999923706055,0
2017_1_85_43_55.8_16.6,46.1323768553865,11.5330942138466,11.5330942138466,138.3971305661592,5.051495265664829,1,85,43,2017,55.7805,16.64305,603.0482855932617,6182.87216794202,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.086707,0.0922647537107731,0.115330942138466,biomass_density,54.70000076293945,45.27892788356193
2017_1_88_44_55.8_16.3,11.611974267865,11.611974267865,0,11.611974267865,0.0696718456071901,1,88,44,2017,55.755300000000005,16.333,583.6580564380099,6179.6502006538085,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.086118,0.0696718456071901,0,biomass_density,62.439998626708984,0.18579158828584
2017_1_90_45_55.8_16.4,23.22394853573,11.611974267865,0,0,0.743166353143361,1,90,45,2017,55.8245,16.448349999999998,590.7357775119373,6187.496072513311,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.086118,0.603822661928981,0,biomass_density,56.52000045776367,0
2017_1_92_46_55.9_16.5,23.6742424242424,23.6742424242424,0,0,2.03598484848485,1,92,46,2017,55.86445,16.465,591.6846923293584,6191.963692729437,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.04224,2.03598484848485,0,biomass_density,52.459999084472656,0
2017_1_95_48_55.8_16,31.2617231461797,20.8411487641198,0,10.4205743820599,0.33345838022591784,1,95,48,2017,55.8404,15.9631,560.3126956113402,6188.736240180116,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.095964,0.31261723146179793,0,biomass_density,56.5,13.380017506565
2017_1_98_49_55.8_15.3,0,0,0,0,0,1,98,49,2017,55.81285,15.30265,518.9666996282177,6185.292055248479,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.08613,0,0,biomass_density,54.7599983215332,0
2017_1_99_50_55.7_14.8,13.1570291428196,13.1570291428196,0,0,0.0131570291428196,1,99,50,2017,55.6887,14.83895,489.8750810962442,6171.445375619853,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.076005,0.0131570291428196,0,biomass_density,56.15999984741211,0
2017_4_10_5_55.8_15.3,0,0,0,33.303730017762,0,4,10,5,2017,55.82525,15.2686,516.8274824320029,6186.663295762816,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.09008,0,0,biomass_density,51.79999923706055,16.996003552397895
2017_4_11_6_55.8_15.3,0,0,0,91.844232182219,0,4,11,6,2017,55.770250000000004,15.274999999999999,517.2527325522288,6180.543746630834,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.087104,0,0,biomass_density,54.63999938964844,1.09065025716385
2017_4_14_7_55.8_15.8,10.8341188069468,10.8341188069468,0,65.004712841681,0.509203583926501,4,14,7,2017,55.8056,15.82675,551.8204538578019,6184.752988840848,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.092301,0.509203583926501,0,biomass_density,55.849998474121094,0.119175306876415
2017_4_16_8_56.6_16.9,10.0816614578082,0,10.0816614578082,110.89827603589019,0.0100816614578082,4,16,8,2017,56.5531,16.91525,617.7298110869906,6269.282982205256,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.09919,0,0.0100816614578082,biomass_density,72.8499984741211,5.050912390361928
2017_4_18_9_56.7_17,11.101243339254,11.101243339254,0,244.22735346358797,0.022202486678508,4,18,9,2017,56.717349999999996,16.9899,621.7874195374313,6287.691608878357,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.09008,0.022202486678508,0,biomass_density,65.5999984741211,39.742451154529334
2017_4_2_1_55.5_14.5,55.506216696269995,33.303730017762,11.101243339254,0,2.60879218472469,4,2,1,2017,55.4596,14.49865,468.29714659202284,6146.051445092153,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.09008,2.44227353463588,0.11101243339254,biomass_density,56.29999923706055,0
2017_4_20_10_57_17.1,0,0,0,47.670122750566,0,4,20,10,2017,57.03335,17.1389,629.8050985737799,6323.1314289846405,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.08391,0,0,biomass_density,54.04999923706055,36.94434513168868
2017_4_23_11_57_18,0,0,0,11.3825210007512,0,4,23,11,2017,57.01075,17.954250000000002,679.3803197694149,6322.462880292538,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.087854,0,0,biomass_density,62.349998474121094,3.41475630022537
